date,title,content,sentiment,label
2023-08-08 08:55:01,"['삼성액티브운용', '""', 'KoAct', '바이오헬스케어', 'ETF', ',', '누적', '순매수', '287억원', '""']",[],0.64,1
2023-08-08 17:03:02,"['바이오단지', '로', '권토중래', '노리', '는', '인천', '·', '경기']",[],0.6,1
2023-08-08 16:13:16,"['이차전지', '주춤', '하', '자', '주목', '받', '는', '바', '이', '오', ',', '나흘새', '4개사', '상장예', '이', '시ㅁ', '청구']",[],0.54,1
2023-08-07 22:01:01,"['“주워담기', '바쁘다”', '...', '외국', '이', 'ㄴ', '뭉칫돈', '몰리', '는', '이', '종목', ',', '이번', '엔', '오르', 'ㄹ까']",[],0.71,1
2023-08-08 17:05:50,"[""'"", '이', '대론', '못', ""보내'…지자체들,"", '스카우트', '관광·체험지원', '구슬땀']",[],0.7,1
2023-08-08 13:52:01,"['코스피', ',', '하락', '전환해', '2600', '선', '하회…반도체·인터넷株↓']",[],0.64,1
2023-08-08 16:24:11,"['코스피', ',', '2570', '선', '장', '종료…5거래', '이', 'ㄹ', '연속', '하락', '[', '마감시황', ']']",[],0.61,1
2023-08-08 15:41:01,"['코스피', '또', '하락…""게', '이', 'ㅁ', '끝났다', '""', '하루', '만', '에', '29', '%', '폭락한', '종목']",[],0.4,0
2023-08-08 09:23:01,"['코스피', ',', '개인·기관', '매', '수세', '에', '소폭', '상승…2590선', '등락']",[],0.67,1
2023-08-08 16:38:07,"['[마켓뷰]', '코스피', ',', '5거래', '이', 'ㄹ', '연속', '하락', '마감…', '초전도체株', '광풍', '마무리']",[],0.79,1
2023-08-08 14:49:35,"[""'"", 'ESG', '경영', ""'"", '발등', '의', '불…국내', '제약업계', ',', '뒤늦', '게', '대응', '강화', ',', '왜', '?']",[],0.7,1
2023-08-08 09:32:26,"['코스피', ',', '美', '훈풍', '에', '장', '초반', '상승…개인', ""'"", '사자', ""'["", '개장시황', ']']",[],0.45,0
2023-08-08 17:19:31,"['1384억원', '쏟', '아', '내', 'ㄴ', '외국인…코스피', '5거래', '이', 'ㄹ', '연속', '하락']",[],0.63,1
2023-08-08 16:09:02,"['[', '시황', ']', '코스피', ',', '외인·기관', ""'"", '팔', '자', ""'"", '5거래', '이', 'ㄹ', '연속', '하락', '마감']",[],0.65,1
2023-08-08 16:24:41,"['""', '벌써', '5일', '째', '""', '코스피', ',', '中', '리스크', '에', '연이', 'ㄹ', '약세…코스닥', '도', '주춤', '[', '시황종합', ']']",[],0.54,1
2023-08-08 16:06:53,"['코스피', ',', '기관·외', '이', 'ㄴ', ""'"", '팔', '자', ""'"", '에', '닷새째', '약세…2,570대', '로', '밀려', '(', '종합', ')']",[],0.41,0
2023-08-08 11:00:01,"['상승', '출발', '하', 'ㄴ', '코스피', ',', '장중', '하락', '전환…개', '이', 'ㄴ', '홀로', '매수', '중']",[],0.63,1
2023-08-08 16:02:01,"['코스피', ',', '5거래', '이', 'ㄹ', '연속', '하락…2570선', '마감']",[],0.56,1
2023-08-08 09:19:01,"['코스피', ',', '개인·기관', ""'"", '사', '자', ""'"", '에', '상승…""중소형', '종목군', ""'"", '주목', '\'""']",[],0.44,0
2023-08-08 09:12:08,"[""'"", '美', '훈풍', ""'"", '에', '코스피', '상승', '출발…장중', '2600', '선', '회복']",[],0.52,1
2023-08-08 15:34:05,"['“관광·체험·탐방', '에', '지역', '알리기”…잼버리', '대원', '맞이', '에', '분주한', '지자체']",[],0.49,0
2023-08-08 09:27:32,"['코스피', ',', '개인·기관', ""'"", '사', '자', ""'"", '에', '0.2', '%', '오름세…2580', '선']",[],0.49,0
2023-08-08 16:47:03,"['[', '마감', '시황', ']', '코스피', ',', '기관·외', '이', 'ㄴ', ""'"", '팔', '자', ""'"", '에', '닷새째', '내리막…""관망', '심리', '크', '어', '지', '어', '""']",[],0.56,1
2023-08-07 18:26:05,"['호', '이', '시ㄹ', '적', '에', '오르', 'ㄴ', '종목', ',', '62', '%', '는', '한달', '뒤', '더', '뛰', '었다']",[],0.58,1
