date,title,content,sentiment,label
2023-09-01 13:49:01,"[""['[',"", ""'"", '단독', ""',"", ""']',"", ""'"", '삼성전자', ""',"", ""',',"", ""'엔비디아',"", ""'뚫었다…HBM3',"", ""'"", '공급', ""',"", ""'"", '합의', ""']""]",[],0.54,1
2023-09-01 11:00:00,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", '현존', ""',"", ""'"", '최대', ""',"", ""'"", '용량', ""',"", '""\'32Gb\'"",', ""'DDR5',"", ""'"", 'D', ""',"", ""'"", '램', ""',"", ""'"", '개발', ""']""]",[],0.5,1
2023-09-01 14:32:22,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", '장중', ""',"", ""'"", '5', ""',"", ""'%',"", ""'급등…7만원대',"", ""'"", '회복', ""']""]",[],0.44,0
2023-09-01 13:52:23,"['[""\'"",', ""'"", '크', '어', ""',"", ""'ㄴ',"", ""'"", '형님', ""',"", '""\'"",', ""'따르',"", ""'"", '아', ""',"", ""'"", '반도체株', ""',"", ""'질주…삼성전자',"", ""'"", '급등', ""',"", ""'"", '이유', ""',"", ""'"", '늘', 'ㄴ', ""']""]",[],0.38,0
2023-09-01 14:08:02,"[""['[',"", ""'"", 'IFA', ""',"", ""'"", '2023', ""',"", ""'현장+]',"", '""\'"",', ""'"", '관심', ""',"", ""'"", '폭발', ""',"", '""\'"",', ""'"", '삼성전자', ""',"", ""'전시관…AI',"", ""'"", '무장한', ""',"", ""'가전·품질',"", ""'"", '내세우', ""',"", ""'ㄴ',"", ""'"", 'TV', ""']""]",[],0.55,1
2023-09-01 16:28:03,"[""['‘시총',"", ""'420조’',"", ""'"", '코스피', ""',"", ""'"", '1위', ""',"", ""'"", '삼성전자', ""',"", ""'"", '6', ""',"", ""'%',"", ""'급등…',"", ""'“왜',"", ""'"", ""?'"", ',', ""'”"", ""']""]",[],0.48,0
2023-09-01 11:33:01,"[""['"", '코스피', ""',"", ""',',"", ""'"", '2550대', ""',"", ""'"", '에서', ""',"", ""'등락…',"", ""'"", '삼성전자', ""',"", ""'"", '3', ""',"", ""'%',"", ""'"", '강세', ""']""]",[],0.45,0
2023-09-01 16:24:26,"[""['"", '코스피', ""',"", ""',',"", ""'"", '삼성전자', ""',"", ""'"", '독주', ""',"", ""'"", '에', ""',"", ""'강보합…외',"", ""'"", '이', ""',"", ""'ㄴ',"", ""'6거래',"", ""'"", '이', ""',"", ""'ㄹ',"", ""'"", '만', ""',"", ""'"", '에', ""',"", '""\'"",', ""'"", '사', '이', '자', ""',"", '""\'("",', ""'"", '종합', ""',"", ""')']""]",[],0.55,1
2023-09-01 16:45:02,"['[\'""\',', ""'"", '삼성전자', ""',"", ""'"", '12만원', ""',"", ""'"", '가', ""',"", ""'ㄴ다',"", '\'""\',', ""'전망에…외국',"", ""'"", '이', ""',"", ""'ㄴ',"", ""'"", '5500억', ""',"", ""'쓸어담았다"", ""']""]",[],0.48,0
2023-09-01 11:00:00,"[""['"", '삼성전자', ""',"", ""',',"", ""'"", '현존', ""',"", ""'"", '최대', ""',"", ""'"", '용량', ""',"", ""'32Gb',"", ""'DDR5',"", ""'"", 'D', ""',"", ""'"", '램', ""',"", ""'개발…',"", ""'"", '연내', ""',"", ""'"", '양산', ""']""]",[],0.47,0
