date,title,content,sentiment,label
2023-08-08 11:35:32,"['금녀', '의', '벽', ""깼다…'현대차"", ""킹산직'"", '최연소', '합격', '하', 'ㄴ', '19세', '여성']",[],0.38,0
2023-08-07 18:04:01,"['""', '주말부부', '생활', '끝냅니다""…현대차', '첫', '여성', ""'킹산직'"", '화제']",[],0.62,1
2023-08-08 15:14:24,"['정의선', '회장', ',', '현대차·기아', '인도기술연구소', '방문']",[],0.55,1
2023-08-08 11:48:01,"['테슬라,', '오', 'ㄹ', '상반기', ""'"", '中', '제외', ""'"", '세계', '전기차', '판매량', '1위…현대차·기아', '4위']",[],0.53,1
2023-08-08 11:33:12,"['현대차', ',', '그룹내', '스타트업', '지원', '위하', '어', 'KOTITI시험연구원', '과', '맞손']",[],0.56,1
2023-08-08 15:42:00,"['기능사', '8개', '따', 'ㄴ', '2003년생', '...', '‘연봉1억', '현대차', '킹산직’', '금녀', '의', '벽', '끄', '었다']",[],0.69,1
2023-08-07 17:53:01,"[""'"", '심신회복', ""'"", '버스', '에', '공장견학도…', '잼버리', '광폭', '지원', '나서', 'ㄴ', '현대차']",[],0.48,0
2023-08-07 18:35:10,"['""', '조용', '하', '지', '말', 'ㄴ', '제', '이', 'ㄹ', '빨랐다""…', '현대차', ',', '잼버리', '구하', '기', '온힘']",[],0.59,1
2023-08-07 19:46:06,"['철수', '하', 'ㄴ', '잼버리', '대원들', ',', '삼성·SK·현대차', '사업장', '견학']",[],0.47,0
2023-08-08 14:34:01,"['성장세', '둔화', '전기차…', '현대차·기아,', '협력사', '에', '“부품', '생산', '줄여달라”']",[],0.66,1
2023-08-08 17:00:08,"['‘현대차', '어떡해’', '글로벌', '전기차', '판매', '증가율', '고작', '5.6%↑']",[],0.52,1
2023-08-08 15:52:04,"['현대차', ',', '‘세계', '3위', '자동차', '시장’', '인도', '주목…SUV·전기차', '겨냥']",[],0.55,1
2023-08-08 05:04:59,"['잼버리', '챙기', '는', '현대차…', '이번', '엔', '전주공장', '견학']",[],0.65,1
2023-08-08 10:31:39,"['현대차', '기술직', '공채', '최연소', '합격자', '황재희', '씨']",[],0.46,0
2023-08-08 07:02:05,"['현대차', '올해', '영업이익', '50', '%', '증', '가', '...', '대신證', '“3분기', '도', '호실적”']",[],0.65,1
2023-08-08 17:15:12,"['잼버리', '대원', ',', '현대차', '마곡', '연수원', '에서', '숙박한다…산업장관', '점검']",[],0.46,0
2023-08-08 16:33:59,"['현대차', ',', '산업부', '산하', 'KOTITI', '와', ""'"", '스타트업', '지원', 'MOU', ""'"", '체결']",[],0.45,0
2023-08-08 10:28:03,"['[컨콜]', 'LGU+', '""', '현대차', '협력', '으로', 'IoT', '가입자', '크', 'ㄴ', '폭', '성장', '""']",[],0.66,1
2023-08-08 16:41:01,"['잼버리', '숙소', '도', ""'"", 'K', '-', '기업', ""'"", '이', '나섰다…삼성‧현대차‧포스코', '등', '연수원', '제공']",[],0.54,1
2023-08-08 11:49:57,"['“공부짱보다', '기술짱', '이', '꿈…', '현대차', '에', '당당히', '합격”']",[],0.61,1
2023-08-08 13:07:01,"['오', 'ㄹ', '‘영업익', '1위’', '이', 'ㄴ데', '...', '현대차', '그룹', ',', '저평가', '늪', '빠졌다〈국내', '그룹〉']",[],0.51,1
2023-08-08 16:36:07,"['현대차', '인재개발원', '입소', '하', '는', '스카우트', '대원들']",[],0.54,1
2023-08-08 08:13:01,"['CJ', '제일제당', ',', '하반기', '영업환경', '개선', '-', '현대차']",[],0.55,1
2023-08-08 14:20:39,"['[', '단독', ']', '삼성', ',', '전', '경련', '재가입하나', '...', '전', '경련', '총회', '전', '긴급', '임시회']",[],0.49,0
2023-08-08 11:49:07,"['류진', '회장', '역할론…4대', '그룹', '넘', '어', '정치권', '까지', ""'"", '마당발', ""'""]",[],0.6,1
2023-08-08 05:01:03,"['전', '경련', '새', '회장', '에', '류진…첫', '성', '과는', '‘4대', '그룹', '복귀’', '되', 'ㄹ', '듯']",[],0.7,1
2023-08-07 21:20:12,"['태풍', ""'카눈'"", '한반', '도', '관통…정부,', ""'잼버리"", ""플랜B'"", '가동', '(', '종합', ')']",[],0.42,0
2023-08-08 07:01:15,"['車', '업계', ',', '임단협', '재개', ""'촉각'…'하투'"", '확산', '되', 'ㄹ까']",[],0.6,1
2023-08-08 11:34:15,"['LGU+', '""', '전기차', '충전', '3년', '내', '톱3…커넥티드카', '내년', '1위', '목표', '""']",[],0.65,1
2023-08-07 17:37:01,"['美정치권', '과', '폭넓', '은', '관계', '강점…4대그룹', '복귀', '가', '첫', '시험대']",[],0.57,1
2023-08-08 07:01:01,"['‘EV9’', '이젠', '괜찮', '을까', '요', '?', '이달', '‘주행', '도중', '동력', '상실’', '대응', '업데이트']",[],0.58,1
2023-08-07 18:03:01,"['전', '경련', '차', '이', '기', '회장', ',', '결국', '류진', '낙점…이재용·정의선', '마음', '움직이', 'ㄹ까']",[],0.57,1
2023-08-07 18:48:31,"['잼버리', '향후', '진행', '은', '?', '…수도권', '관광·체험', '프로그램', '중심', '으로']",[],0.54,1
2023-08-08 13:52:01,"['코스피', ',', '하락', '전환해', '2600', '선', '하회…반도체·인터넷株↓']",[],0.64,1
2023-08-08 05:00:01,"['시속', '100㎞', '로', '아우', '이', '디', '박았다…제네시스', '의', ""'"", '쇼킹', '광고', ""'""]",[],0.36,0
2023-08-08 15:17:12,"['태풍피해', '막자…산업계,', '대책회의·사업장', '점검', '등', '만반', '준비', '(', '종합', ')']",[],0.48,0
2023-08-08 06:01:01,"[""'"", '폭염', '가', '니', '태풍', ""'"", '..', 'K잼버리', '에', '연이', 'ㄴ', '악재']",[],0.47,0
2023-08-07 19:02:01,"['[', '단독', ']', '""박영수', '요청', '으로', '최재경에', '이', '게', '특검', '임명', '부탁', '...', '윤석열', '과', '팀짰지""', '[', '조성식', '의', '통찰', ']']",[],0.65,1
2023-08-08 10:27:03,"['IoT', '가입자', '39', '%', ""'껑충'"", '업계', '2위', '노리', '는', 'LGU+']",[],0.5,1
2023-08-08 05:01:01,"['기아', '새', '디자인', ',', '별자리', '램프…', 'EV9·모닝·쏘렌토', '에', '주', 'ㄹ', '줄', '이', '적용']",[],0.6,1
2023-08-08 06:35:00,"['""', '차', '는', '괜찮은데""…전기차', '신작', 'EV9·아이오닉6', ""'"", '가격', '딜레마', ""'""]",[],0.47,0
2023-08-08 13:15:01,"['‘살', '사람', '다', '샀다는데’…전기차', '시장', '돌파구', '는', '?']",[],0.66,1
