date,title,content,sentiment,label
2023-08-31 11:53:17,"['삼성전자', '덕', '에', '부', '이', '자', '됐다…평가액', '이', ""'헉"", ""'""]",[],0.52,1
2023-08-31 11:00:10,"['삼성전자', ',', 'IFA', '서', '연결·지속가능성', '강조…업계', '최대규모', '전시']",[],0.51,1
2023-08-31 10:51:08,"[""'"", '초연결', ""'"", '선보이', 'ㄹ', '삼성전자', 'IFA', '2023', '전시관']",[],0.59,1
2023-08-31 16:01:03,"['[', '단독', ']', '삼성전자', ',', ""'블룸TF'"", '조직…핀테크', '기술', '강화', '하', 'ㄴ다']",[],0.58,1
2023-08-30 16:49:01,"[""'"", '이직', '하', '려고', ""'"", '기술', '유출', '하', 'ㄴ', '전', '삼성전자', '연구원', '기소']",[],0.53,1
2023-08-31 11:00:00,"['[', 'IFA', '2023', ']', '초대형', 'TV', '앞세우', 'ㄴ', '삼성전자', ',', '프리미엄', ""'"", '홈', '스크린', ""'"", '시대', '열', 'ㄴ다']",[],0.63,1
2023-08-31 11:01:14,"['[', 'IFA', '2023', ']', '삼성전자', ',', '스마트싱스·친환경', '가전·초대형', 'TV', '대거', '선보이', '어']",[],0.55,1
2023-08-31 11:02:01,"['‘지속가능성’', '앞세우', 'ㄴ', 'IFA', '1일', '개막…', '삼성전자·LG전자', '나란히', '출격']",[],0.62,1
2023-08-31 11:00:09,"['삼성전자', ',', 'IFA', '2023', '서', '스마트싱스', '를', '활용', '하', 'ㄴ', '통합적', '연결', '경험', '선사']",[],0.63,1
2023-08-31 09:02:35,"['삼성전자', ',', '옥외광고', '로', 'IFA', ""'"", '관람객', '맞이']",[],0.56,1
2023-08-31 10:38:06,"['[', '특징주', ']', '레인보우로보틱스', ',', '삼성전자', 'AI', '탑재', ""'휴머노이드"", '로봇', ""'"", '개발', '착수', ""'"", '강세', ""'""]",[],0.43,0
