date,title,content,sentiment,label
2023-09-01 07:01:08,"['LG', '화학', ',', '수처리', '사업', '키우', 'ㄴ다', '...""', '투', '이', '자', '확대·인재', '확보', '""']",[],0.36,0
2023-09-01 10:00:00,"['LG', ',', 'ESG', '도', '재무', '데이터', '처럼', '관리한다…""경영', '의사결정', '에', '반영', '""']",[],0.25,0
2023-09-01 10:01:15,"['LG', ',', 'ESG', '도', '재무', '데이터', '처럼', '관리…""공시', '의무화', '선제대응', '""']",[],0.2,0
2023-09-01 09:13:06,"['코스피', ',', '美', '증시', '혼조', '에', '약보합', '출발…2560선', '등락']",[],0.25,0
2023-09-01 16:03:36,"['코스피', ',', '삼성전자', ""'"", '원맨쇼', ""'"", '에', '소폭', '상승…2563선', '마감', '[', '시황종합', ']']",[],0.42,0
2023-09-01 09:52:03,"['[', '오전', '시황', ']', '코스피', ',', '2550대', '후반', '서', '혼조세…美고용지표', '주목']",[],0.19,0
2023-09-01 15:48:07,"['6거래', '이', 'ㄹ', '만', '에', '외국', '이', 'ㄴ', '순매수…삼전', '6%대↑[코스피', '마감', ']']",[],0.39,0
2023-08-31 16:32:50,"['中', '경제', '지표', '부진', '에', '코스피', '소폭', '하락…2556선', '마감', '[', '시황종합', ']']",[],0.36,0
2023-09-01 06:02:00,"['인도發', '인프라투', '이', '자', '훈풍', '에', ""'"", 'PVC', ""'"", '반등…석유화학업계', ""'"", '한줄기', '희망', ""'""]",[],0.17,0
2023-09-01 09:17:58,"['코스피', ',', '개인·외국', '이', 'ㄴ', ""'"", '사', '자', ""'"", '에', '소폭', '상승…2559선', '출발', '[', '개장시황', ']']",[],0.35,0
2023-09-01 13:54:01,"['[', '오후', '시황', ']', '코스피', ',', '외', '이', 'ㄴ', ""'"", '사', '이', '자', ""'"", '행렬', '에', '2560', '선', '올', '라서']",[],0.31,0
2023-09-01 15:57:08,"[""'"", '대장주의', '귀환', ""'"", '코스피', '상승', '마감…삼성전자,', '6', '%', '↑']",[],0.4,0
2023-08-31 20:51:01,"['[', '부동산', '단신', ']', 'SK에코플랜트', '‘테크', '오픈', '컬래버레이션’', '시상식', '개최', '외']",[],0.46,0
