date,title,content,sentiment,label
2023-08-08 14:13:03,"['포스코홀딩스,', '주당', '2500원', '분기배당', '결정[주목', 'e', '공시', ']']",[],0.56,1
2023-08-08 14:02:11,"['POSCO홀딩스,', '해외교환사채', '교환가액', '45만1450원', '으로', '조정']",[],0.56,1
2023-08-08 10:38:11,"['2차전지株', '약세…에코프로,', '사흘', '연속', '하락']",[],0.58,1
2023-08-08 14:52:01,"['포스코그룹,', '송', '도', '글로벌', 'R&amp;D센터', '‘잼버리', '숙소’', '로', '제공']",[],0.41,0
2023-08-08 13:52:01,"['코스피', ',', '하락', '전환해', '2600', '선', '하회…반도체·인터넷株↓']",[],0.64,1
2023-08-08 15:41:01,"['코스피', '또', '하락…""게', '이', 'ㅁ', '끝났다', '""', '하루', '만', '에', '29', '%', '폭락한', '종목']",[],0.4,0
2023-08-08 16:24:11,"['코스피', ',', '2570', '선', '장', '종료…5거래', '이', 'ㄹ', '연속', '하락', '[', '마감시황', ']']",[],0.61,1
2023-08-08 16:38:07,"['[마켓뷰]', '코스피', ',', '5거래', '이', 'ㄹ', '연속', '하락', '마감…', '초전도체株', '광풍', '마무리']",[],0.79,1
2023-08-08 06:02:03,"['[', '인터뷰', ']', '‘2차전지', 'ETF', '1위’', '남경문', '한투운용', '부장', '“포스코', '그룹주', ',', '수직계열화', '잘', '되', '어', '있', '어', '대규모', '편입”']",[],0.58,1
2023-08-08 05:21:01,"['꼬이', 'ㄴ', '수급', '풀리', '니', ""실적株로…'에코프"", '로', '내리', '고', '네이버', '오르', '고', ""'""]",[],0.57,1
2023-08-07 18:25:06,"['반도체주', '오르', 'ㄴ데', '꿈쩍않', '는', '삼성전자…', '주', '가', '한달', '째', '지지부진']",[],0.57,1
2023-08-07 17:54:15,"['다시', '불붙', '은', '초전도체주…수급쏠림', '완화', '에', '이차전지', '는', '와르르']",[],0.47,0
2023-08-08 10:48:01,"['코스피', ',', '외국인·기관', ""'"", '팔', '자', ""'"", '에', '장중', '하락', '전환']",[],0.6,1
2023-08-08 10:02:01,"['[', '오전', '시황', ']', '코스피', ',', '닷새', '만', '에', '오름세', '돌아서…2600', '탈환', '시도']",[],0.72,1
2023-08-08 17:19:03,"[""'"", '삼전', '사랑', ""'"", '개인', '이', '돌아왔다…8월', '순매수', '1위']",[],0.56,1
2023-08-08 17:19:31,"['1384억원', '쏟', '아', '내', 'ㄴ', '외국인…코스피', '5거래', '이', 'ㄹ', '연속', '하락']",[],0.63,1
2023-08-08 09:32:26,"['코스피', ',', '美', '훈풍', '에', '장', '초반', '상승…개인', ""'"", '사자', ""'["", '개장시황', ']']",[],0.45,0
2023-08-08 16:24:41,"['""', '벌써', '5일', '째', '""', '코스피', ',', '中', '리스크', '에', '연이', 'ㄹ', '약세…코스닥', '도', '주춤', '[', '시황종합', ']']",[],0.54,1
2023-08-08 16:06:53,"['코스피', ',', '기관·외', '이', 'ㄴ', ""'"", '팔', '자', ""'"", '에', '닷새째', '약세…2,570대', '로', '밀려', '(', '종합', ')']",[],0.41,0
2023-08-08 09:12:08,"[""'"", '美', '훈풍', ""'"", '에', '코스피', '상승', '출발…장중', '2600', '선', '회복']",[],0.52,1
2023-08-08 14:37:01,"['[', '오후', '시황', ']', '코스피', ',', '외인·기관', ""'"", '팔', '자', ""'"", '에', '2580', '선도', '내', '어', '주', '어']",[],0.65,1
2023-08-08 16:47:03,"['[', '마감', '시황', ']', '코스피', ',', '기관·외', '이', 'ㄴ', ""'"", '팔', '자', ""'"", '에', '닷새째', '내리막…""관망', '심리', '크', '어', '지', '어', '""']",[],0.56,1
2023-08-08 15:49:05,"['[', '데이터', '로', '보', '는', '증시]하이브·포스코인터내셔널,', '기관·외국', '이', 'ㄴ', '코스피', '순매수', '1', '위', '(', '8월', '8일', ')']",[],0.63,1
2023-08-08 16:43:42,"['공중부양', '초전도체', ""'철퍼덕'…금감원"", '""', '테마주', '과열', '관리', '""']",[],0.48,0
2023-08-07 22:01:01,"['“주워담기', '바쁘다”', '...', '외국', '이', 'ㄴ', '뭉칫돈', '몰리', '는', '이', '종목', ',', '이번', '엔', '오르', 'ㄹ까']",[],0.71,1
2023-08-07 18:40:11,"['이차전지', '흔들리', '자', '증시', '출렁…', '반도체', '로', '대이동']",[],0.66,1
2023-08-08 16:09:02,"['[', '시황', ']', '코스피', ',', '외인·기관', ""'"", '팔', '자', ""'"", '5거래', '이', 'ㄹ', '연속', '하락', '마감']",[],0.65,1
2023-08-08 11:00:01,"['상승', '출발', '하', 'ㄴ', '코스피', ',', '장중', '하락', '전환…개', '이', 'ㄴ', '홀로', '매수', '중']",[],0.63,1
2023-08-08 11:22:07,"['[', '주식', '초고수', '는', '지금', ']', '하루', '만', '에', '반등…포스코인터내셔널', '1위']",[],0.51,1
2023-08-08 10:54:03,"['[', 'fn', '오전시황', ']', '코스피', ',', '외국인·기관', '순매도', '에', '혼조세', '..', '개인', '만', ""'"", '사자', ""'""]",[],0.51,1
