date,title,content,sentiment,label
2023-09-01 16:03:36,"['코스피', ',', '삼성전자', ""'"", '원맨쇼', ""'"", '에', '소폭', '상승…2563선', '마감', '[', '시황종합', ']']",[],0.5,1
2023-09-01 15:57:08,"[""'"", '대장주의', '귀환', ""'"", '코스피', '상승', '마감…삼성전자,', '6', '%', '↑']",[],0.59,1
2023-09-01 11:33:01,"['코스피', ',', '2550대', '에서', '등락…', '삼성전자', '3', '%', '강세']",[],0.34,0
2023-09-01 15:45:37,"['코스피', '강보합', '마감…삼성전자,', 'HBM3', '공급소식', '에', ""'7만전자'"", '탈환']",[],0.73,1
2023-09-01 11:24:08,"['外人', ',', '삼성株', '16조', '↑', '포스코株', '9.5조', '↓', '‘역대', '최대’', '[이슈&amp;뷰', ']']",[],0.52,1
2023-09-01 16:00:01,"['[', '데이터', '로', '보', '는', '증시', ']', '삼성전자', ',', '기관·외국', '이', 'ㄴ', '코스피', '순매수', '1', '위', '(', '9월', '1일', ')']",[],0.27,0
2023-08-31 17:02:02,"['外人', ',', '올해', '삼성그룹株', '16조', '살', '동안', '포스코그룹株', '10조', '팔았다…역대최대', '[투자360', ']']",[],0.42,0
2023-08-31 17:44:07,"['K', '배터리', ""'"", '꿈', '의', '전지', ""'"", '주도권', '잡', '는다']",[],0.45,0
2023-09-01 04:06:09,"['SK온,', '新', '고체전해질', '개발…', '‘꿈', '의', '배터리’', '시대', '성큼']",[],0.72,1
2023-09-01 15:48:07,"['6거래', '이', 'ㄹ', '만', '에', '외국', '이', 'ㄴ', '순매수…삼전', '6%대↑[코스피', '마감', ']']",[],0.55,1
2023-08-31 16:32:50,"['中', '경제', '지표', '부진', '에', '코스피', '소폭', '하락…2556선', '마감', '[', '시황종합', ']']",[],0.5,0
2023-09-01 09:17:58,"['코스피', ',', '개인·외국', '이', 'ㄴ', ""'"", '사', '자', ""'"", '에', '소폭', '상승…2559선', '출발', '[', '개장시황', ']']",[],0.44,0
2023-08-31 16:15:13,"['[', '코스피', '마감', ']', 'MSCI', '재조정', '에', '외국', '이', 'ㄴ', ""'매도'…4"", '이', 'ㄹ', '만', '에', '2550', '선', '하락']",[],0.47,0
2023-08-31 19:22:11,"['유커·IT株IT株', '담', '고', '2차전지', '팔', '아다']",[],0.59,1
2023-08-31 18:27:01,"['""', '전기차', '는', '아직', '...', '하이브리드', '에', '집중', '하', 'ㄹ', '때', '""', '드블레즈', '르노코리아', '사장', '의', '한국', '시장', '승부수']",[],0.64,1
2023-08-31 16:50:04,"['육만전자', '도', '던졌다…외국', '이', 'ㄴ', '석달째', '“Bye', '코리아”']",[],0.39,0
2023-09-01 08:29:01,"['[', '어제장', '오늘장', ']', '방향', '없', '는', '시장', ',', '빠르', 'ㄴ', '테마', '주기…""방망', '이', '짧', '게', '잡', '아라', '""']",[],0.49,0
2023-08-31 18:01:01,"['르노', ',', '차값', ""낮춘다…'QM6"", '최대', '195만원', '인하', ""'""]",[],0.48,0
2023-09-01 11:10:07,"['개막', '앞두', 'ㄴ', 'IAA', '모터쇼', '..', '전동화', '신기술', '한', '눈', '에']",[],0.46,0
2023-09-01 11:09:01,"['이원욱,', ""'ESG경영촉진법'"", '발의…""기업', '글로벌', '경쟁력', '우위', '발판', '""']",[],0.43,0
2023-09-01 09:21:46,"['하락', '출발', '하', 'ㄴ', '코스피…개', '이', 'ㄴ', ""'"", '사', '자', ""'"", '에', '상승', '전환']",[],0.51,1
2023-08-31 16:23:10,"['[', '시황', ']', '외국', '이', 'ㄴ', ""'팔자'에…코스피,"", '0.19', '%', '내리', 'ㄴ', '2556.', '27', '마감']",[],0.4,0
2023-08-31 16:37:20,"['코스피', ',', '외', '이', 'ㄴ', '매도', '에', '2550', '선', '하락', '마감', '[', '마감시황', ']']",[],0.42,0
2023-08-31 16:45:00,"['쓰', '고', '나', '면', '폐기물', '...', '한국시장', '에', '밀려들', '는', ""'"", '中', 'LFP', '배터리', ""'""]",[],0.55,1
2023-09-01 09:20:09,"['LG엔솔', '등', '배터리', '대기업', '이', '점찍', '은', '민테크,', '코스닥', 'IPO', '본격화']",[],0.38,0
2023-08-31 17:16:24,"['외국', '이', 'ㄴ', ""'"", '팔', '자', ""'"", '에', '코스피', '하락…""美', '물가지표', '주시', '""']",[],0.41,0
2023-08-31 18:29:02,"['향토기업', ""'금양'"", '6100억', '투입…', '동부산', '에', '2차전지', '공장', '조성']",[],0.75,1
2023-09-01 16:04:02,"['[', '시황', ']', '코스피', ',', '7만전자', '복귀', '에', '동반', '상승…2563.', '71', '마감']",[],0.43,0
2023-09-01 05:05:24,"['스마트콕핏·최첨단', '배터리…', '하', 'ㄴ', '단계', '진화', '하', 'ㄴ', '전기차', '‘한자리에’']",[],0.4,0
2023-08-31 16:56:20,"['부진', '하', 'ㄴ', '경제지표', '에', '흔들리', 'ㄴ', '코스피', ',', '2550선', '으로', '후퇴']",[],0.36,0
2023-08-31 20:21:01,"['SK', ',', '1조', '원', '대', '中', '왓슨', '지분', '매각', '나서', 'ㄴ다', '[', '시그널', ']']",[],0.52,1
