date,title,content,sentiment,label
2023-09-01 07:31:56,"['""현대차·LG엔솔,', '美', '배터리공장', '에', '2.6조원', '추', '가', '투자', '""']",[],0.43,0
2023-09-01 06:59:11,"['현대차·LG엔솔,', '조지아주', '배터리', '공장', '에', '2.6조원', '추', '가', '투자', '(', '종합', ')']",[],0.61,1
2023-09-01 06:01:14,"['[', '단독', ']', '‘빈', '살', '만', '금고지기’', '사우디', '국부펀드', '총재', ',', '내주', '방한…', '삼성·현대차·SK', '등', '과', '회동']",[],0.34,0
2023-09-01 14:37:03,"['中', 'BYD', ',', '日', '서', '두번', '째', '전기차', '출시…현대차', '와', '경쟁', '격화']",[],0.35,0
2023-09-01 07:40:39,"['에코플라스틱,', '현대차', '따르', '아', '미국', '진출…2550억', '투', '이', '자', '계획']",[],0.43,0
2023-09-01 15:44:00,"['지바이크,', '현대차', '와', '손잡', '고', '킥보드', '안전장치', '개발', '착수']",[],0.54,1
2023-09-01 11:20:30,"['현대차', '의', '선택…모비스·글로비스,', '다음', '은', '?', '[', '마켓플러스', ']']",[],0.37,0
2023-09-01 13:15:15,"['기아·현대차,', '정년', '연장', '요구', '임단협', ""'"", '블랙홀', ""'""]",[],0.37,0
2023-08-31 20:39:01,"['기아', '노사', ',', '임단협', '결렬…현대차', '이', '이', '어', '파업', '채비']",[],0.41,0
2023-08-31 17:26:07,"['현대차·신보,', '협력사', '해외진출', '지원사격']",[],0.41,0
2023-08-31 17:44:05,"['현대차', ',', '신', '보', '에', '150억', '출연…해외', '동반진출', '협력사', '지원', '나', '서']",[],0.37,0
2023-08-31 17:00:00,"['현대차·SK온', '이', '선택', '하', 'ㄴ', '美남부', ',', '전기車', '공장', '불', 'ㅁ', '에', ""'"", '변신중', ""'""]",[],0.34,0
2023-08-31 17:07:01,"['현대차·고려아연', '동맹', '이', '못마땅', '하', 'ㄴ', '영풍…', '최씨', '측', '에', '지분', '뒤지', '어']",[],0.41,0
None,['None'],[],0.34,0
2023-09-01 14:37:03,"['中', 'BYD', ',', '日', '서', '두번', '째', '전기차', '출시…현대차', '와', '경쟁', '격화']",[],0.35,0
2023-09-01 07:40:39,"['에코플라스틱,', '현대차', '따르', '아', '미국', '진출…2550억', '투', '이', '자', '계획']",[],0.43,0
2023-09-01 15:44:00,"['지바이크,', '현대차', '와', '손잡', '고', '킥보드', '안전장치', '개발', '착수']",[],0.54,1
2023-09-01 05:03:19,"['삼성', '22조·현대차', '8조…', '해외', '서', '벌', '어', '국내', '투자·고용', '에', '‘박차’']",[],0.49,0
None,['None'],[],0.34,0
None,['None'],[],0.34,0
