date,title,content,sentiment,label
2023-08-08 10:43:01,"['LG', '에너지솔루션', ',', '中', '화유코발트', '와', '배터리', '리사이클', '합작법인', '설립']",[],0.42,0
2023-08-08 08:43:01,"['LG엔솔,', '중국', '에', '배터리', '재활용', '공장', '짓는다…첫', '한·중', '합작법인']",[],0.51,1
2023-08-08 08:59:01,"['LG엔솔,', '중국', '에', '배터리', '리사이클', '공장', '세운다…첫', '한·중', '합작법인']",[],0.44,0
2023-08-08 07:00:00,"['LG엔솔,', '非중국', '1위', '흔들…', 'LFP', '로', '맹추격하', '는', '中', 'CATL']",[],0.53,1
2023-08-07 18:40:01,"['LG엔솔', '바짝', '추격', '하', '는', 'CATL…非중국', '배터리', '점유율', '차', '이', '‘2.', '2%’']",[],0.5,1
2023-08-08 05:04:57,"['中', '밖', '으로', '진격', '하', 'ㄴ', '中', 'CATL…LG엔솔', '턱', '밑', '까지', '쫓', '아', '오', '아다']",[],0.61,1
2023-08-08 16:20:01,"['中', '배터리', '소재', '손잡', '는', 'SK온·에코프로·LG화학·포스코그룹,', '안심', '하', '어다', ""'"", '크', 'ㄴ', '크', '어', ""'"", '다치', 'ㄴ다']",[],0.54,1
2023-08-08 09:44:24,"['""폐배터리', '가', '먹거리""…배터리', '리사이클링', '뛰어들', '는', '기업들']",[],0.49,0
2023-08-08 14:33:01,"['""', '80조', '폐배터리', '시장', '뜨', 'ㄴ다', '""', '..', '배터리', '재활용', '사업', '진출', '봇물']",[],0.72,1
2023-08-08 13:52:01,"['코스피', ',', '하락', '전환해', '2600', '선', '하회…반도체·인터넷株↓']",[],0.64,1
2023-08-08 10:00:17,"[""'에코프"", '로', '형제', ""'"", '사흘째', '하락세…2차전지株', ""'주춤'[핫종목"", ']']",[],0.49,0
2023-08-08 09:12:08,"[""'"", '美', '훈풍', ""'"", '에', '코스피', '상승', '출발…장중', '2600', '선', '회복']",[],0.52,1
2023-08-08 14:37:01,"['[', '오후', '시황', ']', '코스피', ',', '외인·기관', ""'"", '팔', '자', ""'"", '에', '2580', '선도', '내', '어', '주', '어']",[],0.65,1
2023-08-07 17:26:17,"['에코프', '로', ""'"", '황제주', ""'"", '겨우', '턱걸이…2차전지株', '열', '기', '식었나', '(', '종합', ')']",[],0.58,1
2023-08-08 16:47:03,"['[', '마감', '시황', ']', '코스피', ',', '기관·외', '이', 'ㄴ', ""'"", '팔', '자', ""'"", '에', '닷새째', '내리막…""관망', '심리', '크', '어', '지', '어', '""']",[],0.56,1
2023-08-08 15:35:01,"['신성이엔지', '""반도체·이차전지', '투', '이', '자', '정상화…하반기', '실적', '개선', '""']",[],0.61,1
2023-08-07 17:43:01,"['시급', '부터', '稅혜택', '까지', '트집잡', '는', 'UAW…후속투', '이', '자', '제동', '걸리', '나']",[],0.53,1
2023-08-08 07:40:01,"['밉', '어도', '다시', '한번', '?', '…8월', '개미들', '순매수', '1위', '주식', '은', '삼성전자', '[투자360', ']']",[],0.53,1
2023-08-08 07:02:01,"['국내', '에도', '리튬염', '공급망…IRA', '특수', '타', '고', '세계로']",[],0.46,0
2023-08-08 11:17:03,"['전기차', '배터리', '급성장', '에', '거세', '어', '지', 'ㄴ', '‘글로벌', '광물', '합종연횡’', '[', '지금', '은', '광물광', '시대', ']']",[],0.56,1
2023-08-08 15:49:05,"['[', '데이터', '로', '보', '는', '증시]하이브·포스코인터내셔널,', '기관·외국', '이', 'ㄴ', '코스피', '순매수', '1', '위', '(', '8월', '8일', ')']",[],0.63,1
2023-08-08 16:24:11,"['코스피', ',', '2570', '선', '장', '종료…5거래', '이', 'ㄹ', '연속', '하락', '[', '마감시황', ']']",[],0.61,1
2023-08-08 15:41:01,"['코스피', '또', '하락…""게', '이', 'ㅁ', '끝났다', '""', '하루', '만', '에', '29', '%', '폭락한', '종목']",[],0.4,0
2023-08-07 17:25:01,"['IRA', '반사이익…전기차·양극재', '美수출', '질주']",[],0.5,1
2023-08-07 18:26:01,"['배터리', '밀', '도', '높이', 'ㄹ', '고급', ""소재…'단결정"", '양극재', ""'"", '생산', '러시']",[],0.5,0
2023-08-08 16:23:06,"['[', '단독', ']', '“해외', '러브콜', '이어지는데”…희토류공장', '韓', '유치', '에도', '국내', '대기업', '‘외면’']",[],0.65,1
2023-08-08 09:23:01,"['코스피', ',', '개인·기관', '매', '수세', '에', '소폭', '상승…2590선', '등락']",[],0.67,1
2023-08-08 14:43:08,"['[', 'fn', '오후시황', ']', '코스피', ',', '개미', '불', 'ㄴ', '투', '에도', '2600', '찍', '고', '하락세']",[],0.6,1
2023-08-08 16:38:07,"['[마켓뷰]', '코스피', ',', '5거래', '이', 'ㄹ', '연속', '하락', '마감…', '초전도체株', '광풍', '마무리']",[],0.79,1
2023-08-08 16:15:04,"['[fn마감시황]', '코스피', ',', '5거래일째', '약세', '마감', '...', '2570대', '로', '내', '이', '려']",[],0.46,0
2023-08-08 16:43:42,"['공중부양', '초전도체', ""'철퍼덕'…금감원"", '""', '테마주', '과열', '관리', '""']",[],0.48,0
2023-08-07 22:01:01,"['“주워담기', '바쁘다”', '...', '외국', '이', 'ㄴ', '뭉칫돈', '몰리', '는', '이', '종목', ',', '이번', '엔', '오르', 'ㄹ까']",[],0.71,1
2023-08-08 06:30:00,"['주', '가', '떨어지', '면', '외면', '?', '…', '하락률', '상위', '20개', '종목', '리포트', '전무']",[],0.6,1
2023-08-08 08:29:01,"['[', '어제장', '오늘장', ']', ""'"", '청구서', ""'"", '받', '아', '들', 'ㄴ', '2차전지…쏠림', '풀리', '자', ""'와르르"", ""'""]",[],0.5,0
2023-08-08 10:48:01,"['코스피', ',', '외국인·기관', ""'"", '팔', '자', ""'"", '에', '장중', '하락', '전환']",[],0.6,1
